,Gender,Home Location,Level of Education,Age(Years),Number of Subjects,Device type used to attend classes,Economic status,Family size,Internet facility in your locality,Are you involved in any sports?,Do elderly people monitor you?,Study time (Hours),Sleep time (Hours),Time spent on social media (Hours),Interested in Gaming?,Have separate room for studying?,Engaged in group studies?,Average marks scored before pandemic in traditional classroom,Your interaction in online mode,Clearing doubts with faculties in online mode,Interested in?,Performance in online,Your level of satisfaction in Online Education
0,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.5624967781185848,1.4115982893478762,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,1.3781252830110384,-0.747040414970163,0.9462625661182509,-0.6212573392101485,-0.7161301914412653,-0.8807004984972446,-1.0880865529557124,-1.196072002554243,-0.8227685287783266,1.2449154168477692,-1.7471114794766156,-1.5764329066440748,0.12871366746961446,-0.3626827239638909,0
1,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.24976310115599135,-0.012406625589971522,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,-2.5221580521955445,1.3386156625005896,0.9462625661182509,1.253859772270008,-1.471760924596349,-0.8807004984972446,0.9190445349072358,0.8360700675749232,-0.8227685287783266,1.2449154168477692,-1.7471114794766156,-1.5764329066440748,1.4583258524307317,-1.925900751174041,1
2,0.826081366121261,-1.3849473260904899,0.4860244533231033,-0.5624967781185848,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,0.4745705341213032,-1.5470872183938986,-0.747040414970163,0.9462625661182509,0.7850804943999689,0.039500541713818366,-0.8807004984972446,-1.0880865529557124,0.8360700675749232,-0.8227685287783266,-0.16594319599232435,-1.7471114794766156,-1.5764329066440748,-1.2008985174915028,-0.3626827239638909,1
3,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.5624967781185848,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,0.9462625661182509,-0.6212573392101485,-0.7161301914412653,-0.3426971780077983,-1.0880865529557124,-1.196072002554243,1.2154086660130674,1.2449154168477692,-1.7471114794766156,-0.7166360784691386,1.4583258524307317,-1.4048280754373244,1
4,0.826081366121261,-1.3849473260904899,0.4860244533231033,-0.5624967781185848,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,-0.572016384592253,-0.747040414970163,-1.0567891363410793,1.722639050140047,0.039500541713818366,-0.3426971780077983,0.9190445349072358,0.8360700675749232,1.2154086660130674,0.5394861104277224,0.06308526906836343,0.14316074970579767,-1.2008985174915028,-0.3626827239638909,0
5,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.5624967781185848,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,0.9462625661182509,-0.6212573392101485,-0.7161301914412653,-0.3426971780077983,-1.0880865529557124,-1.196072002554243,1.2154086660130674,1.2449154168477692,-1.7471114794766156,-1.5764329066440748,1.4583258524307317,-2.4469734269107577,1
6,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.24976310115599135,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,0.4745705341213032,1.3781252830110384,-0.747040414970163,-1.0567891363410793,-1.0900366170801876,-0.7161301914412653,0.19530614248164796,0.9190445349072358,0.8360700675749232,1.2154086660130674,0.5394861104277224,0.9681836433408529,0.14316074970579767,-1.2008985174915028,-0.3626827239638909,0
7,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.8752304550811781,-1.0804103117933572,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,0.9462625661182509,-0.15247806134010938,0.7951312748689021,1.8093161039499868,-1.0880865529557124,0.8360700675749232,-0.8227685287783266,-0.8713725024123711,0.06308526906836343,0.14316074970579767,0.12871366746961446,-0.3626827239638909,0
8,-1.2105345078722058,0.7220491214080019,0.4860244533231033,-0.24976310115599135,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,-0.747040414970163,0.9462625661182509,0.7850804943999689,-0.7161301914412653,-0.3426971780077983,-1.0880865529557124,0.8360700675749232,1.2154086660130674,0.5394861104277224,0.9681836433408529,-1.5764329066440748,-1.2008985174915028,1.2005353032462593,1
9,-1.2105345078722058,-1.3849473260904899,0.4860244533231033,0.06297057580660209,0.6995958318789524,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,-0.572016384592253,-0.747040414970163,0.9462625661182509,-0.15247806134010938,0.039500541713818366,-0.3426971780077983,-1.0880865529557124,-1.196072002554243,-0.8227685287783266,0.5394861104277224,0.06308526906836343,-0.7166360784691386,1.4583258524307317,-0.3626827239638909,0
10,-1.2105345078722058,0.7220491214080019,0.4860244533231033,-0.5624967781185848,-1.0804103117933572,-2.5384251675246965,-0.2702327993517872,-1.1433547521734377,1.3781252830110384,-0.747040414970163,-1.0567891363410793,0.31630121652992976,-0.7161301914412653,0.19530614248164796,0.9190445349072358,0.8360700675749232,-0.8227685287783266,0.5394861104277224,-0.8420131052041261,-1.5764329066440748,0.12871366746961446,1.2005353032462593,0
11,0.826081366121261,-1.3849473260904899,-2.4244872004900304,1.6266389606195693,-0.7244090830588954,1.3752960235992013,-0.2702327993517872,-1.9523173953208084,-0.572016384592253,-0.747040414970163,0.9462625661182509,-0.6212573392101485,0.039500541713818366,-0.8807004984972446,0.9190445349072358,0.8360700675749232,1.2154086660130674,-0.16594319599232435,0.06308526906836343,0.14316074970579767,0.12871366746961446,0.15838995177282583,0
