,Gender,Home Location,Level of Education,Age(Years),Number of Subjects,Device type used to attend classes,Economic status,Family size,Internet facility in your locality,Are you involved in any sports?,Do elderly people monitor you?,Study time (Hours),Sleep time (Hours),Time spent on social media (Hours),Interested in Gaming?,Have separate room for studying?,Engaged in group studies?,Average marks scored before pandemic in traditional classroom,Your interaction in online mode,Clearing doubts with faculties in online mode,Interested in?,Performance in online,Your level of satisfaction in Online Education
0,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.5624967781185848,1.4115982893478762,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,1.3781252830110384,-0.747040414970163,0.9462625661182509,-0.6212573392101485,-0.7161301914412653,-0.8807004984972446,-1.0880865529557124,-1.196072002554243,-0.8227685287783266,1.2449154168477692,-1.7471114794766156,-1.5764329066440748,0.12871366746961446,-0.3626827239638909,-0.8672216947161325
1,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.24976310115599135,-0.012406625589971522,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,-2.5221580521955445,1.3386156625005896,0.9462625661182509,1.253859772270008,-1.471760924596349,-0.8807004984972446,0.9190445349072358,0.8360700675749232,-0.8227685287783266,1.2449154168477692,-1.7471114794766156,-1.5764329066440748,1.4583258524307317,-1.925900751174041,0.33848491449216483
2,0.826081366121261,-1.3849473260904899,0.4860244533231033,-0.5624967781185848,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,0.4745705341213032,-1.5470872183938986,-0.747040414970163,0.9462625661182509,0.7850804943999689,0.039500541713818366,-0.8807004984972446,-1.0880865529557124,0.8360700675749232,-0.8227685287783266,-0.16594319599232435,-1.7471114794766156,-1.5764329066440748,-1.2008985174915028,-0.3626827239638909,0.33848491449216483
3,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.5624967781185848,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,0.9462625661182509,-0.6212573392101485,-0.7161301914412653,-0.3426971780077983,-1.0880865529557124,-1.196072002554243,1.2154086660130674,1.2449154168477692,-1.7471114794766156,-0.7166360784691386,1.4583258524307317,-1.4048280754373244,0.33848491449216483
4,0.826081366121261,-1.3849473260904899,0.4860244533231033,-0.5624967781185848,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,-0.572016384592253,-0.747040414970163,-1.0567891363410793,1.722639050140047,0.039500541713818366,-0.3426971780077983,0.9190445349072358,0.8360700675749232,1.2154086660130674,0.5394861104277224,0.06308526906836343,0.14316074970579767,-1.2008985174915028,-0.3626827239638909,-0.8672216947161325
5,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.5624967781185848,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,0.9462625661182509,-0.6212573392101485,-0.7161301914412653,-0.3426971780077983,-1.0880865529557124,-1.196072002554243,1.2154086660130674,1.2449154168477692,-1.7471114794766156,-1.5764329066440748,1.4583258524307317,-2.4469734269107577,0.33848491449216483
6,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.24976310115599135,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,0.4745705341213032,1.3781252830110384,-0.747040414970163,-1.0567891363410793,-1.0900366170801876,-0.7161301914412653,0.19530614248164796,0.9190445349072358,0.8360700675749232,1.2154086660130674,0.5394861104277224,0.9681836433408529,0.14316074970579767,-1.2008985174915028,-0.3626827239638909,-0.8672216947161325
7,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.8752304550811781,-1.0804103117933572,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,0.9462625661182509,-0.15247806134010938,0.7951312748689021,1.8093161039499868,-1.0880865529557124,0.8360700675749232,-0.8227685287783266,-0.8713725024123711,0.06308526906836343,0.14316074970579767,0.12871366746961446,-0.3626827239638909,-0.8672216947161325
8,-1.2105345078722058,0.7220491214080019,0.4860244533231033,-0.24976310115599135,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,-0.747040414970163,0.9462625661182509,0.7850804943999689,-0.7161301914412653,-0.3426971780077983,-1.0880865529557124,0.8360700675749232,1.2154086660130674,0.5394861104277224,0.9681836433408529,-1.5764329066440748,-1.2008985174915028,1.2005353032462593,0.33848491449216483
9,-1.2105345078722058,-1.3849473260904899,0.4860244533231033,0.06297057580660209,0.6995958318789524,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,-0.572016384592253,-0.747040414970163,0.9462625661182509,-0.15247806134010938,0.039500541713818366,-0.3426971780077983,-1.0880865529557124,-1.196072002554243,-0.8227685287783266,0.5394861104277224,0.06308526906836343,-0.7166360784691386,1.4583258524307317,-0.3626827239638909,-0.8672216947161325
10,-1.2105345078722058,0.7220491214080019,0.4860244533231033,-0.5624967781185848,-1.0804103117933572,-2.5384251675246965,-0.2702327993517872,-1.1433547521734377,1.3781252830110384,-0.747040414970163,-1.0567891363410793,0.31630121652992976,-0.7161301914412653,0.19530614248164796,0.9190445349072358,0.8360700675749232,-0.8227685287783266,0.5394861104277224,-0.8420131052041261,-1.5764329066440748,0.12871366746961446,1.2005353032462593,-0.8672216947161325
11,0.826081366121261,-1.3849473260904899,-2.4244872004900304,1.6266389606195693,-0.7244090830588954,1.3752960235992013,-0.2702327993517872,-1.9523173953208084,-0.572016384592253,-0.747040414970163,0.9462625661182509,-0.6212573392101485,0.039500541713818366,-0.8807004984972446,0.9190445349072358,0.8360700675749232,1.2154086660130674,-0.16594319599232435,0.06308526906836343,0.14316074970579767,0.12871366746961446,0.15838995177282583,-0.8672216947161325
12,0.826081366121261,0.7220491214080019,0.4860244533231033,0.06297057580660209,-0.012406625589971522,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,-1.0567891363410793,1.253859772270008,-1.471760924596349,-0.8807004984972446,0.9190445349072358,0.8360700675749232,1.2154086660130674,0.5394861104277224,0.9681836433408529,1.0029575778807338,-1.2008985174915028,-0.3626827239638909,-0.8672216947161325
13,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.8752304550811781,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,0.9462625661182509,-1.0900366170801876,-0.7161301914412653,-0.3426971780077983,0.9190445349072358,-1.196072002554243,1.2154086660130674,0.5394861104277224,0.06308526906836343,-0.7166360784691386,0.12871366746961446,-0.8837553997006076,-0.8672216947161325
14,0.826081366121261,0.7220491214080019,-0.9692313735834636,0.3757042527691955,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,0.4745705341213032,0.4030544492093927,1.3386156625005896,0.9462625661182509,0.31630121652992976,0.039500541713818366,-0.3426971780077983,0.9190445349072358,-1.196072002554243,-0.8227685287783266,0.5394861104277224,0.06308526906836343,0.14316074970579767,-1.2008985174915028,-0.3626827239638909,-0.8672216947161325
15,0.826081366121261,0.7220491214080019,-0.9692313735834636,0.06297057580660209,-0.7244090830588954,-2.5384251675246965,-0.2702327993517872,-0.3343921090260673,-0.572016384592253,1.3386156625005896,0.9462625661182509,0.31630121652992976,-0.7161301914412653,1.2713127834605407,0.9190445349072358,0.8360700675749232,1.2154086660130674,1.2449154168477692,-0.8420131052041261,-0.7166360784691386,-1.2008985174915028,-0.8837553997006076,0.33848491449216483
16,-1.2105345078722058,0.7220491214080019,-2.4244872004900304,0.06297057580660209,0.6995958318789524,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,-0.747040414970163,0.9462625661182509,1.722639050140047,-1.471760924596349,-0.3426971780077983,-1.0880865529557124,-1.196072002554243,-0.8227685287783266,-2.987660421672511,-0.8420131052041261,-0.7166360784691386,0.12871366746961446,-0.3626827239638909,-0.8672216947161325
17,0.826081366121261,-1.3849473260904899,-2.4244872004900304,1.0011716066943823,-0.7244090830588954,-2.5384251675246965,-0.2702327993517872,1.2835331772686738,-0.572016384592253,-0.747040414970163,-1.0567891363410793,0.31630121652992976,0.039500541713818366,-0.3426971780077983,0.9190445349072358,0.8360700675749232,-0.8227685287783266,0.5394861104277224,-0.8420131052041261,-0.7166360784691386,-1.2008985174915028,-0.3626827239638909,0.33848491449216483
18,-1.2105345078722058,0.7220491214080019,-0.9692313735834636,-0.5624967781185848,-1.0804103117933572,-2.5384251675246965,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,-0.747040414970163,0.9462625661182509,1.253859772270008,0.039500541713818366,-0.3426971780077983,-1.0880865529557124,0.8360700675749232,1.2154086660130674,0.5394861104277224,-0.8420131052041261,-0.7166360784691386,1.4583258524307317,0.15838995177282583,-0.8672216947161325
19,-1.2105345078722058,0.7220491214080019,0.4860244533231033,-0.24976310115599135,-0.36840785432443346,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,1.3781252830110384,-0.747040414970163,0.9462625661182509,0.31630121652992976,0.039500541713818366,0.7333094629710942,-1.0880865529557124,0.8360700675749232,-0.8227685287783266,0.5394861104277224,0.06308526906836343,-0.7166360784691386,1.4583258524307317,-0.3626827239638909,-0.8672216947161325
20,0.826081366121261,0.7220491214080019,-2.4244872004900304,1.3139052836569758,4.615609347958033,-0.5815645719627476,2.2907807945050584,1.2835331772686738,-0.572016384592253,-0.747040414970163,-1.0567891363410793,1.722639050140047,0.7951312748689021,-0.3426971780077983,-1.0880865529557124,-1.196072002554243,-0.8227685287783266,0.5394861104277224,-0.8420131052041261,0.14316074970579767,0.12871366746961446,-1.4048280754373244,0.33848491449216483
21,-1.2105345078722058,0.7220491214080019,-2.4244872004900304,0.688437929731789,0.3435946031444904,1.3752960235992013,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,-0.747040414970163,-1.0567891363410793,-1.0900366170801876,0.7951312748689021,-0.3426971780077983,0.9190445349072358,0.8360700675749232,1.2154086660130674,0.5394861104277224,0.06308526906836343,0.14316074970579767,-1.2008985174915028,1.721607978982976,1.5441915237004624
22,-1.2105345078722058,0.7220491214080019,-0.9692313735834636,-0.24976310115599135,-0.7244090830588954,1.3752960235992013,-0.2702327993517872,0.4745705341213032,1.3781252830110384,-0.747040414970163,0.9462625661182509,0.7850804943999689,0.039500541713818366,-0.3426971780077983,-1.0880865529557124,0.8360700675749232,1.2154086660130674,-0.8713725024123711,0.06308526906836343,0.14316074970579767,-1.2008985174915028,0.15838995177282583,-0.8672216947161325
23,-1.2105345078722058,0.7220491214080019,-2.4244872004900304,1.3139052836569758,0.3435946031444904,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,-0.572016384592253,-0.747040414970163,0.9462625661182509,1.253859772270008,-0.7161301914412653,-0.3426971780077983,0.9190445349072358,-1.196072002554243,-0.8227685287783266,0.5394861104277224,0.06308526906836343,0.14316074970579767,-1.2008985174915028,-0.8837553997006076,-0.8672216947161325
24,-1.2105345078722058,0.7220491214080019,0.4860244533231033,-0.5624967781185848,-0.36840785432443346,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,1.3781252830110384,-0.747040414970163,-1.0567891363410793,-0.15247806134010938,-1.471760924596349,1.2713127834605407,-1.0880865529557124,0.8360700675749232,1.2154086660130674,1.2449154168477692,0.06308526906836343,0.14316074970579767,1.4583258524307317,-0.3626827239638909,-0.8672216947161325
25,-1.2105345078722058,-1.3849473260904899,-2.4244872004900304,0.3757042527691955,0.6995958318789524,1.3752960235992013,-0.2702327993517872,-0.3343921090260673,-0.572016384592253,-0.747040414970163,-1.0567891363410793,1.253859772270008,0.7951312748689021,0.7333094629710942,0.9190445349072358,0.8360700675749232,-0.8227685287783266,0.5394861104277224,0.06308526906836343,-0.7166360784691386,-1.2008985174915028,0.6794626275095426,1.5441915237004624
26,-1.2105345078722058,0.7220491214080019,0.4860244533231033,-0.24976310115599135,-0.012406625589971522,1.3752960235992013,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,-0.747040414970163,-1.0567891363410793,0.7850804943999689,0.7951312748689021,0.19530614248164796,-1.0880865529557124,-1.196072002554243,-0.8227685287783266,-0.16594319599232435,0.06308526906836343,0.14316074970579767,1.4583258524307317,0.15838995177282583,-0.8672216947161325
27,0.826081366121261,-1.3849473260904899,0.4860244533231033,0.3757042527691955,0.3435946031444904,1.3752960235992013,2.2907807945050584,-0.3343921090260673,-0.572016384592253,-0.747040414970163,-1.0567891363410793,-1.5588158949502267,0.039500541713818366,1.2713127834605407,0.9190445349072358,-1.196072002554243,-0.8227685287783266,-2.2822311152524644,0.06308526906836343,-1.5764329066440748,1.4583258524307317,-0.3626827239638909,-0.8672216947161325
28,0.826081366121261,0.7220491214080019,0.4860244533231033,0.06297057580660209,-0.012406625589971522,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,-1.0567891363410793,-0.6212573392101485,0.039500541713818366,0.7333094629710942,0.9190445349072358,0.8360700675749232,-0.8227685287783266,0.5394861104277224,0.9681836433408529,0.14316074970579767,-1.2008985174915028,0.6794626275095426,-0.8672216947161325
29,-1.2105345078722058,0.7220491214080019,0.4860244533231033,-0.8752304550811781,-0.7244090830588954,-0.5815645719627476,-0.2702327993517872,-1.1433547521734377,-0.572016384592253,-0.747040414970163,0.9462625661182509,0.31630121652992976,-0.7161301914412653,0.19530614248164796,-1.0880865529557124,-1.196072002554243,1.2154086660130674,1.2449154168477692,0.06308526906836343,0.14316074970579767,0.12871366746961446,-0.3626827239638909,-0.8672216947161325
30,0.826081366121261,0.7220491214080019,0.4860244533231033,0.688437929731789,-1.0804103117933572,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,1.3781252830110384,1.3386156625005896,0.9462625661182509,0.7850804943999689,0.039500541713818366,0.19530614248164796,0.9190445349072358,0.8360700675749232,1.2154086660130674,-0.8713725024123711,1.8732820176133425,1.8627544060556702,-1.2008985174915028,1.721607978982976,1.5441915237004624
31,-1.2105345078722058,0.7220491214080019,-0.9692313735834636,-0.5624967781185848,-1.4364115405278193,-2.5384251675246965,-0.2702327993517872,0.4745705341213032,1.3781252830110384,1.3386156625005896,0.9462625661182509,0.7850804943999689,0.7951312748689021,-0.3426971780077983,-1.0880865529557124,0.8360700675749232,-0.8227685287783266,0.5394861104277224,0.06308526906836343,0.14316074970579767,1.4583258524307317,0.6794626275095426,-0.8672216947161325
32,0.826081366121261,0.7220491214080019,-2.4244872004900304,0.3757042527691955,-0.36840785432443346,-0.5815645719627476,-0.2702327993517872,0.4745705341213032,-0.572016384592253,1.3386156625005896,-1.0567891363410793,-0.15247806134010938,-0.7161301914412653,-0.8807004984972446,-1.0880865529557124,-1.196072002554243,-0.8227685287783266,-0.16594319599232435,0.06308526906836343,-0.7166360784691386,-1.2008985174915028,-0.8837553997006076,-0.8672216947161325
33,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.24976310115599135,-0.012406625589971522,-0.5815645719627476,-0.2702327993517872,-0.3343921090260673,0.4030544492093927,1.3386156625005896,-1.0567891363410793,0.31630121652992976,0.039500541713818366,-0.8807004984972446,-1.0880865529557124,0.8360700675749232,1.2154086660130674,1.2449154168477692,1.8732820176133425,1.8627544060556702,-1.2008985174915028,-0.3626827239638909,1.5441915237004624
34,0.826081366121261,0.7220491214080019,0.4860244533231033,-0.5624967781185848,0.3435946031444904,-0.5815645719627476,-0.2702327993517872,-1.1433547521734377,0.4030544492093927,1.3386156625005896,0.9462625661182509,-0.15247806134010938,-1.471760924596349,-0.3426971780077983,-1.0880865529557124,0.8360700675749232,-0.8227685287783266,0.5394861104277224,0.06308526906836343,0.14316074970579767,0.12871366746961446,0.6794626275095426,-0.8672216947161325
